Locatie,PFAS,Waarde,Jaar,Bron,Sampletype,Eenheid,LOQ_flag,Bron_bestand,Locatie_basis,Locatie_detail,Medium,Waarde_norm,Eenheid_norm,Unit_group,Locatie_oud,RWZI_code,Medium_oud,Eenheid_oud,Sampletype_oud,Latitude,Longitude
Vlissingen,PFHpA,0.09,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.09,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Vlissingen,PFOA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Vlissingen,PFNA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Vlissingen,PFDcA,0.2,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.2,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Vlissingen,PFUnA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Vlissingen,PFDoA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Vlissingen,PFTrA,0.09,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.09,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Vlissingen,PFTeA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,zand,51.4425,3.5722
Bath,PFBA,0.5,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.5,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFPeA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFHxA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFHpA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFOA,0.06,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFNA,0.06,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFDcA,0.2,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.2,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFUnA,0.06,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFDoA,0.06,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFTrA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Bath,PFTeA,0.06,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,zand,51.395,4.207
Walsoorden,PFBA,0.5,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.5,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFPeA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFHxA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFHpA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFOA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFNA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFDcA,0.2,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.2,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFUnA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFDoA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFTrA,0.1,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Walsoorden,PFTeA,0.05,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,zand,51.402,4.059
Perkpolder,PFBA,0.7,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.7,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFPeA,0.2,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.2,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFHxA,0.2,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.2,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFHpA,0.2,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.2,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFOA,0.09,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.09,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFNA,0.09,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.09,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFDcA,0.4,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.4,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFUnA,0.09,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.09,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFDoA,0.09,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.09,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFTrA,0.2,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.2,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Perkpolder,PFTeA,0.09,2021,WUR 2021,zand,ng/g,True,wur2021_master.csv,Perkpolder,,bodem,0.09,ng/g,concentratie_biota_bodem,Perkpolder,,bodem,ng/g,zand,,
Vlissingen,PFBA,0.5,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.5,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFPeA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.1,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFHxA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.1,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFHpA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.1,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFOA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFNA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFDcA,0.2,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.2,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFUnA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFDoA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFTrA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.1,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Vlissingen,PFTeA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Vlissingen,,bodem,0.05,ng/g,concentratie_biota_bodem,Vlissingen,,bodem,ng/g,sediment,51.4425,3.5722
Hansweert,PFBA,0.5,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.5,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFPeA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.1,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFHxA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.1,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFHpA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.1,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFOA,0.06,2021,WUR 2021,sediment,ng/g,False,wur2021_master.csv,Hansweert,,bodem,0.06,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFNA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.06,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFDcA,0.3,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.3,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFUnA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.06,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFDoA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.06,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFTrA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.1,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Hansweert,PFTeA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Hansweert,,bodem,0.06,ng/g,concentratie_biota_bodem,Hansweert,,bodem,ng/g,sediment,51.445,3.999
Bath,PFBA,0.5,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.5,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFPeA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFHxA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFHpA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFOA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFNA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFDcA,0.3,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.3,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFUnA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFDoA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFTrA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.1,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Bath,PFTeA,0.06,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Bath,,bodem,0.06,ng/g,concentratie_biota_bodem,Bath,,bodem,ng/g,sediment,51.395,4.207
Walsoorden,PFBA,0.5,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.5,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFPeA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFHxA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFHpA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFOA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFNA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFDcA,0.2,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.2,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFUnA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFDoA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFTrA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.1,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Walsoorden,PFTeA,0.05,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Walsoorden,,bodem,0.05,ng/g,concentratie_biota_bodem,Walsoorden,,bodem,ng/g,sediment,51.402,4.059
Terneuzen,PFBA,0.7,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.7,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFPeA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.1,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFHxA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.1,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFHpA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.1,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFOA,0.08,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.08,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFNA,0.08,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.08,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFDcA,0.3,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.3,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFUnA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.1,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFDoA,0.08,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.08,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFTrA,0.1,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.1,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Terneuzen,PFTeA,0.08,2021,WUR 2021,sediment,ng/g,True,wur2021_master.csv,Terneuzen,,bodem,0.08,ng/g,concentratie_biota_bodem,Terneuzen,,bodem,ng/g,sediment,51.3358,3.827
Kanaal Gent-Terneuzen,PFHxA,2.0,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,2.0,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (wijting),,
Kanaal Gent-Terneuzen,PFHpA,0.04,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,0.04,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (wijting),,
Kanaal Gent-Terneuzen,PFOA,0.07,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,0.07,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (wijting),,
Kanaal Gent-Terneuzen,PFNA,0.1,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,0.1,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (wijting),,
Kanaal Gent-Terneuzen,PFDA,0.26,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,0.26,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (wijting),,
Kanaal Gent-Terneuzen,PFUnDA,0.22,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,0.22,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (wijting),,
Kanaal Gent-Terneuzen,PFDoDA,0.8,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,0.8,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (wijting),,
Vlissingen,PFHxA,2.0,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Vlissingen,,biota,2.0,ng/g,concentratie_biota_bodem,Vlissingen,,biota,ng/g,vis (wijting),51.4425,3.5722
Vlissingen,PFHpA,0.04,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Vlissingen,,biota,0.04,ng/g,concentratie_biota_bodem,Vlissingen,,biota,ng/g,vis (wijting),51.4425,3.5722
Vlissingen,PFOA,0.44,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Vlissingen,,biota,0.44,ng/g,concentratie_biota_bodem,Vlissingen,,biota,ng/g,vis (wijting),51.4425,3.5722
Vlissingen,PFNA,0.07,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Vlissingen,,biota,0.07,ng/g,concentratie_biota_bodem,Vlissingen,,biota,ng/g,vis (wijting),51.4425,3.5722
Vlissingen,PFDA,0.18,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Vlissingen,,biota,0.18,ng/g,concentratie_biota_bodem,Vlissingen,,biota,ng/g,vis (wijting),51.4425,3.5722
Vlissingen,PFUnDA,0.2,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Vlissingen,,biota,0.2,ng/g,concentratie_biota_bodem,Vlissingen,,biota,ng/g,vis (wijting),51.4425,3.5722
Vlissingen,PFDoDA,0.8,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Vlissingen,,biota,0.8,ng/g,concentratie_biota_bodem,Vlissingen,,biota,ng/g,vis (wijting),51.4425,3.5722
Hansweert,PFHxA,2.0,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Hansweert,,biota,2.0,ng/g,concentratie_biota_bodem,Hansweert,,biota,ng/g,vis (wijting),51.445,3.999
Hansweert,PFHpA,0.04,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Hansweert,,biota,0.04,ng/g,concentratie_biota_bodem,Hansweert,,biota,ng/g,vis (wijting),51.445,3.999
Hansweert,PFOA,0.07,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Hansweert,,biota,0.07,ng/g,concentratie_biota_bodem,Hansweert,,biota,ng/g,vis (wijting),51.445,3.999
Hansweert,PFNA,0.11,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Hansweert,,biota,0.11,ng/g,concentratie_biota_bodem,Hansweert,,biota,ng/g,vis (wijting),51.445,3.999
Hansweert,PFDA,0.2,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Hansweert,,biota,0.2,ng/g,concentratie_biota_bodem,Hansweert,,biota,ng/g,vis (wijting),51.445,3.999
Hansweert,PFUnDA,0.2,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Hansweert,,biota,0.2,ng/g,concentratie_biota_bodem,Hansweert,,biota,ng/g,vis (wijting),51.445,3.999
Hansweert,PFDoDA,0.8,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Hansweert,,biota,0.8,ng/g,concentratie_biota_bodem,Hansweert,,biota,ng/g,vis (wijting),51.445,3.999
Bath,PFHxA,2.0,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Bath,,biota,2.0,ng/g,concentratie_biota_bodem,Bath,,biota,ng/g,vis (wijting),51.395,4.207
Bath,PFHpA,0.04,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Bath,,biota,0.04,ng/g,concentratie_biota_bodem,Bath,,biota,ng/g,vis (wijting),51.395,4.207
Bath,PFOA,0.07,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Bath,,biota,0.07,ng/g,concentratie_biota_bodem,Bath,,biota,ng/g,vis (wijting),51.395,4.207
Bath,PFNA,0.42,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Bath,,biota,0.42,ng/g,concentratie_biota_bodem,Bath,,biota,ng/g,vis (wijting),51.395,4.207
Bath,PFDA,0.24,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Bath,,biota,0.24,ng/g,concentratie_biota_bodem,Bath,,biota,ng/g,vis (wijting),51.395,4.207
Bath,PFUnDA,0.31,2021,WUR 2021,vis (wijting),ng/g,False,wur2021_master.csv,Bath,,biota,0.31,ng/g,concentratie_biota_bodem,Bath,,biota,ng/g,vis (wijting),51.395,4.207
Bath,PFDoDA,0.8,2021,WUR 2021,vis (wijting),ng/g,True,wur2021_master.csv,Bath,,biota,0.8,ng/g,concentratie_biota_bodem,Bath,,biota,ng/g,vis (wijting),51.395,4.207
Kanaal Gent-Terneuzen,PFHxA,2.0,2021,WUR 2021,vis (bot),ng/g,True,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,2.0,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (bot),,
Kanaal Gent-Terneuzen,PFHpA,0.04,2021,WUR 2021,vis (bot),ng/g,True,wur2021_master.csv,Kanaal Gent-Terneuzen,,biota,0.04,ng/g,concentratie_biota_bodem,Kanaal Gent-Terneuzen,,biota,ng/g,vis (bot),,
